,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_LSTM,config/model/LSTM_layers,logdir
0,0.008071048185229301,,,1714209832,,True,101,142541fe,2024-04-27_11-23-52,0.0004241466522216797,1.719968557357788,601938,zimmerib,139.11.222.200,1.719968557357788,101,0.002428916946974888,25,35,3,142541fe
1,0.3381785452365875,,9.0,1714209833,,True,10,e1859a85,2024-04-27_11-23-53,0.007379293441772461,1.1633245944976807,602035,zimmerib,139.11.222.200,1.1633245944976807,10,0.11999975480350802,25,45,3,e1859a85
2,0.005546479020267725,,,1714209836,,True,101,ef70c38a,2024-04-27_11-23-56,0.00048804283142089844,1.7095990180969238,602224,zimmerib,139.11.222.200,1.7095990180969238,101,0.004863951003835903,25,25,2,ef70c38a
3,1.0036519765853882,,9.0,1714209838,,True,10,6df7bac4,2024-04-27_11-23-58,0.0034608840942382812,1.2253632545471191,602329,zimmerib,139.11.222.200,1.2253632545471191,10,0.0013389279116695488,50,35,1,6df7bac4
4,1.1033114194869995,,9.0,1714209840,,True,10,b101d2e9,2024-04-27_11-24-00,0.0042667388916015625,1.0238163471221924,602397,zimmerib,139.11.222.200,1.0238163471221924,10,0.010526037777610407,50,5,3,b101d2e9
5,0.39610016345977783,,9.0,1714209842,,True,10,6a443dc6,2024-04-27_11-24-02,0.0032148361206054688,1.0184452533721924,602482,zimmerib,139.11.222.200,1.0184452533721924,10,0.002739716567160668,50,35,1,6a443dc6
6,1.3149831295013428,,9.0,1714209844,,True,10,a6844894,2024-04-27_11-24-04,0.005046367645263672,1.167626142501831,602551,zimmerib,139.11.222.200,1.167626142501831,10,0.0001048156533075998,25,45,1,a6844894
7,0.7807344198226929,,9.0,1714209847,,True,10,2226ee80,2024-04-27_11-24-07,0.0044367313385009766,1.0877037048339844,602619,zimmerib,139.11.222.200,1.0877037048339844,10,0.0014135601061558629,50,5,2,2226ee80
8,0.009856573306024075,,89.0,1714209850,,True,90,dcc4722d,2024-04-27_11-24-10,0.0074498653411865234,1.6924686431884766,602704,zimmerib,139.11.222.200,1.6924686431884766,90,0.008581694621646053,25,45,3,dcc4722d
9,1.986049771308899,,9.0,1714209851,,True,10,4e726e78,2024-04-27_11-24-11,0.004281520843505859,1.1660287380218506,602773,zimmerib,139.11.222.200,1.1660287380218506,10,0.0007019683821378801,50,5,2,4e726e78
10,0.034206271171569824,,29.0,1714209854,,True,30,97608872,2024-04-27_11-24-14,0.004912614822387695,1.1473400592803955,602856,zimmerib,139.11.222.200,1.1473400592803955,30,0.09698329033198112,25,35,1,97608872
11,0.046680111438035965,,29.0,1714209856,,True,30,0860a7c8,2024-04-27_11-24-16,0.004362821578979492,1.1508119106292725,602924,zimmerib,139.11.222.200,1.1508119106292725,30,0.07498541764663462,75,25,2,0860a7c8
12,0.034309715032577515,,29.0,1714209858,,True,30,d9293616,2024-04-27_11-24-18,0.004155635833740234,1.1185219287872314,603009,zimmerib,139.11.222.200,1.1185219287872314,30,0.025777145216291826,75,25,2,d9293616
13,0.006016524042934179,,,1714209861,,True,101,ed0464a7,2024-04-27_11-24-21,0.0004057884216308594,1.717003345489502,603077,zimmerib,139.11.222.200,1.717003345489502,101,0.020836453382362147,25,25,3,ed0464a7
14,1.4741852283477783,,9.0,1714209863,,True,10,071d81ba,2024-04-27_11-24-23,0.006905555725097656,1.1108593940734863,603163,zimmerib,139.11.222.200,1.1108593940734863,10,0.0002654678333745503,25,15,3,071d81ba
15,0.5261124968528748,,9.0,1714209865,,True,10,ded893dc,2024-04-27_11-24-25,0.007428407669067383,1.0565693378448486,603231,zimmerib,139.11.222.200,1.0565693378448486,10,0.40446555123325945,25,25,3,ded893dc
16,0.010663492605090141,,89.0,1714209868,,True,90,1c954bab,2024-04-27_11-24-28,0.006534576416015625,1.601670742034912,603299,zimmerib,139.11.222.200,1.601670742034912,90,0.0260278983589532,25,25,2,1c954bab
17,0.03060290962457657,,29.0,1714209870,,True,30,5060dd33,2024-04-27_11-24-30,0.007773160934448242,1.39784574508667,603383,zimmerib,139.11.222.200,1.39784574508667,30,0.026541711356790475,25,25,2,5060dd33
18,0.13415968418121338,,9.0,1714209872,,True,10,2559796b,2024-04-27_11-24-32,0.004105806350708008,1.042466640472412,603452,zimmerib,139.11.222.200,1.042466640472412,10,0.025591039566544373,75,25,2,2559796b
19,0.5907398462295532,,9.0,1714209875,,True,10,0684e7fb,2024-04-27_11-24-35,0.004553794860839844,1.050553798675537,603537,zimmerib,139.11.222.200,1.050553798675537,10,0.005315739091263119,75,15,3,0684e7fb
20,0.4455079734325409,,9.0,1714209877,,True,10,0774eff9,2024-04-27_11-24-37,0.006947994232177734,1.0567853450775146,603605,zimmerib,139.11.222.200,1.0567853450775146,10,0.004533558535841642,25,15,3,0774eff9
21,0.936237633228302,,9.0,1714209879,,True,10,b1ced49b,2024-04-27_11-24-39,0.007274150848388672,1.1037068367004395,603690,zimmerib,139.11.222.200,1.1037068367004395,10,0.48781855365779825,25,25,3,b1ced49b
22,0.17594435811042786,,9.0,1714209882,,True,10,b4a806ed,2024-04-27_11-24-42,0.006816387176513672,1.0993564128875732,603759,zimmerib,139.11.222.200,1.0993564128875732,10,0.0026882242404550785,25,35,3,b4a806ed
23,0.3816893696784973,,9.0,1714209884,,True,10,b32f0764,2024-04-27_11-24-44,0.00692439079284668,1.0757150650024414,603844,zimmerib,139.11.222.200,1.0757150650024414,10,0.001848596617920031,25,35,3,b32f0764
24,0.028031567111611366,,29.0,1714209886,,True,30,5e3c89e2,2024-04-27_11-24-46,0.00693511962890625,1.202685832977295,603912,zimmerib,139.11.222.200,1.202685832977295,30,0.014628060242690666,25,35,3,5e3c89e2
25,1.2535486221313477,,9.0,1714209888,,True,10,5ac6c0a3,2024-04-27_11-24-48,0.008155584335327148,1.0797948837280273,603980,zimmerib,139.11.222.200,1.0797948837280273,10,0.0007113244048891601,25,25,3,5ac6c0a3
26,1.0210438966751099,,9.0,1714209891,,True,10,40b9e6cb,2024-04-27_11-24-51,0.006574869155883789,1.2338368892669678,604064,zimmerib,139.11.222.200,1.2338368892669678,10,0.0006021339837612092,25,25,2,40b9e6cb
27,0.9364413022994995,,9.0,1714209893,,True,10,aa1f1d64,2024-04-27_11-24-53,0.006591081619262695,1.0547494888305664,604133,zimmerib,139.11.222.200,1.0547494888305664,10,0.0006113275791420601,25,25,2,aa1f1d64
28,0.1863735467195511,,9.0,1714209895,,True,10,0aff8b5a,2024-04-27_11-24-55,0.006886482238769531,1.0604302883148193,604216,zimmerib,139.11.222.200,1.0604302883148193,10,0.0041031765428629725,25,25,3,0aff8b5a
29,0.03972693532705307,,29.0,1714209898,,True,30,77fd14cd,2024-04-27_11-24-58,0.004174232482910156,1.276503562927246,604284,zimmerib,139.11.222.200,1.276503562927246,30,0.0501058822365068,75,35,1,77fd14cd
30,0.2251749485731125,,9.0,1714209900,,True,10,9dda23b4,2024-04-27_11-25-00,0.0033371448516845703,1.0401735305786133,604369,zimmerib,139.11.222.200,1.0401735305786133,10,0.051493538865797495,75,45,1,9dda23b4
31,0.7911554574966431,,9.0,1714209902,,True,10,eef7da43,2024-04-27_11-25-02,0.006799459457397461,1.0616347789764404,604438,zimmerib,139.11.222.200,1.0616347789764404,10,0.19494807165624142,25,45,3,eef7da43
32,0.0214830432087183,,89.0,1714209905,,True,90,03dff8e2,2024-04-27_11-25-05,0.00710749626159668,1.7884087562561035,604506,zimmerib,139.11.222.200,1.7884087562561035,90,0.008933309358750616,25,45,3,03dff8e2
33,0.00910558458417654,,,1714209908,,True,101,45482f78,2024-04-27_11-25-08,0.0005800724029541016,1.8569121360778809,604592,zimmerib,139.11.222.200,1.8569121360778809,101,0.008388884111935497,25,45,3,45482f78
34,0.010185007005929947,,89.0,1714209910,,True,90,66d0366c,2024-04-27_11-25-10,0.006693363189697266,1.6140210628509521,604660,zimmerib,139.11.222.200,1.6140210628509521,90,0.011674004196980819,25,45,3,66d0366c
35,0.03555755689740181,,29.0,1714209911,,True,30,2470ed90,2024-04-27_11-25-11,0.004288434982299805,1.1257688999176025,604744,zimmerib,139.11.222.200,1.1257688999176025,30,0.012795356005943849,50,45,3,2470ed90
36,0.6406301259994507,,9.0,1714209914,,True,10,851a7a58,2024-04-27_11-25-14,0.004459381103515625,1.0582427978515625,604813,zimmerib,139.11.222.200,1.0582427978515625,10,0.014994871193986571,50,5,3,851a7a58
37,0.9540332555770874,,9.0,1714209916,,True,10,a950640a,2024-04-27_11-25-16,0.007123708724975586,1.0901570320129395,604897,zimmerib,139.11.222.200,1.0901570320129395,10,0.0030654159880731838,25,5,3,a950640a
38,0.3178189694881439,,9.0,1714209918,,True,10,6ebc4e73,2024-04-27_11-25-18,0.0073699951171875,1.0942585468292236,604965,zimmerib,139.11.222.200,1.0942585468292236,10,0.002886681458996533,25,35,3,6ebc4e73
39,0.8460026979446411,,9.0,1714209921,,True,10,a3a9a8ad,2024-04-27_11-25-21,0.004858732223510742,1.0401737689971924,605050,zimmerib,139.11.222.200,1.0401737689971924,10,0.0010933812598153921,25,35,1,a3a9a8ad
